"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-4684","10275","Dworzec Świebodzki","","51.108912","17.017999","","","0","","","0","",""
"452-4695","110409","Smolecka","","51.110975","17.00613","","","0","","","0","",""
"452-4696","110410","Smolecka","","51.110729","17.006833","","","0","","","0","",""
"452-4704","110415","Śrubowa","","51.112107","17.000029","","","0","","","0","",""
"452-4716","20337","skwer Krasińskiego","","51.104088","17.041002","","","0","","","0","",""
"452-4726","21370003","Szymanów","","51.194147","17.018847","","","0","","","0","",""
"452-4740","23505","Pełczyńska (Stacja kolejowa)","","51.165458","16.998998","","","0","","","0","",""
"452-4741","20301","Urząd Wojewódzki (Impart)","","51.108522","17.05022","","","0","","","0","",""
"452-4742","20291","Urząd Wojewódzki (Impart)","","51.10861","17.049958","","","0","","","0","",""
"452-4746","80347011","Pietrzykowice - Sportowa/Główna","","51.0536","16.878878","","","0","","","0","",""
"452-4758","20817","Kliniki - Politechnika Wrocławska","","51.109206","17.066414","","","0","","","0","",""
"452-4759","20818","Kliniki - Politechnika Wrocławska","","51.109713","17.065111","","","0","","","0","",""
"452-4761","29514","Piwnika-Ponurego","","51.149505","17.111052","","","0","","","0","",""
"452-4762","29513","Piwnika-Ponurego","","51.150211","17.109842","","","0","","","0","",""
"452-4764","24327","Witelona","","51.112456","17.073684","","","0","","","0","",""
"452-4770","120204","pl. Zgody (Muzeum Etnograficzne)","","51.09988","17.054338","","","0","","","0","",""
"452-4771","120203","pl. Zgody (Muzeum Etnograficzne)","","51.100627","17.053297","","","0","","","0","",""
"452-4807","18112","Tarczyński Arena (Lotnicza)","","51.138109","16.942641","","","0","","","0","",""
"452-4808","18111","Tarczyński Arena (Lotnicza)","","51.13838","16.942562","","","0","","","0","",""
"452-4810","11349","Arena","","51.094134","17.026404","","","0","","","0","",""
"452-4814","80362013","Skałka","","51.094083","16.828222","","","0","","","0","",""
"452-4818","61972009","Żórawina - kościół Św. Trójcy","","50.980426","17.039577","","","0","","","0","",""
"452-4826","26320","Partynice (tor wyścigów konnych)","","51.060857","16.998509","","","0","","","0","",""
"452-4844","23503","Ostowa (Muzeum Militarne)","","51.162196","17.003367","","","0","","","0","",""
"452-4863","41924002","Dobrzykowice - cmentarz","","51.09287","17.196564","","","0","","","0","",""
"452-4881","70161007","Biskupice Podg. LG Energy Solution Wr. Ii","","51.016946","16.888117","","","0","","","0","",""
"452-4916","40455002","Kamieniec Wrocławski - Łany","","51.08193","17.169717","","","0","","","0","",""
"452-4917","41926002","Kamieniec Wrocławski - pętla","","51.071993","17.179094","","","0","","","0","",""
"452-4918","40455001","Kamieniec Wrocławski - Łany","","51.081021","17.170089","","","0","","","0","",""
"452-4655","91048984","Lutynia Rondo","","51.15153","16.80613","","","0","","","0","",""
"452-4656","91048985","Lutynia Rondo","","51.15165","16.806","","","0","","","0","",""
"452-4663","25497","Na Grobli (Hydropolis)","","51.104619","17.055804","","","0","","","0","",""
"452-4664","25498","Na Grobli (Hydropolis)","","51.104799","17.055197","","","0","","","0","",""
"452-4666","25499","Okólna","","51.102073","17.067649","","","0","","","0","",""
"452-4698","60000006","Rzeplin - pętla","","51.00333","17.019889","","","0","","","0","",""
"452-4707","82022099","Smolec - Lipowa/pętla","","51.075005","16.884421","","","0","","","0","",""
"452-4709","81071865","Jaszkotle - Palmowa","","51.056344","16.903518","","","0","","","0","",""
"452-4710","81071866","Jaszkotle - Palmowa","","51.056464","16.903403","","","0","","","0","",""
"452-4719","17108","Chachaja","","51.082231","16.955945","","","0","","","0","",""
"452-4728","21370016","Szymanów","","51.193718","17.019362","","","0","","","0","",""
"452-4734","16524","Wojszycka","","51.067719","17.014323","","","0","","","0","",""
"452-4738","11316","Krzyki","","51.07456","17.006714","","","0","","","0","",""
"452-4739","11310","Krzyki","","51.074884","17.006569","","","0","","","0","",""
"452-4744","82022001","Krzeptów - skrzy.","","51.088752","16.875808","","","0","","","0","",""
"452-4745","82022002","Krzeptów - skrzy.","","51.08874","16.875691","","","0","","","0","",""
"452-4754","61953002","Rzeplin - Al. Lipowa","","51.00322","17.019117","","","0","","","0","",""
"452-4760","120818","Kliniki - Politechnika Wrocławska","","51.109322","17.066281","","","0","","","0","",""
"452-4772","20304","Urząd Wojewódzki (Muzeum Narodowe)","","51.109913","17.047691","","","0","","","0","",""
"452-4776","20281","Urząd Wojewódzki (Muzeum Narodowe)","","51.109802","17.047998","","","0","","","0","",""
"452-4801","18401","Tarczyński Arena (Królewiecka)","","51.143567","16.94996","","","0","","","0","",""
"452-4827","16509","Partynice (tor wyścigów konnych)","","51.061305","16.995972","","","0","","","0","",""
"452-4850","40455013","Jeszkowice - Jelczańska/Główna","","51.05242","17.22216","","","0","","","0","",""
"452-4878","70344001","Biskupice Podg. LG Electronics","","51.024235","16.890504","","","0","","","0","",""
"452-4880","70161001","Biskupice Podg. LG Energy Solution Wr. I","","51.01729","16.880651","","","0","","","0","",""
"452-4890","23148","Obornicka (Wołowska)","","51.144385","17.023735","","","0","","","0","",""
"452-4893","120823","PL. Grunwaldzki","","51.1117","17.060432","","","0","","","0","",""
"452-4894","120824","PL. Grunwaldzki","","51.111406","17.059852","","","0","","","0","",""
"452-4895","120815","PL. Grunwaldzki","","51.111438","17.060353","","","0","","","0","",""
"452-4896","20820","PL. Grunwaldzki","","51.111623","17.059965","","","0","","","0","",""
"452-4907","20359028","Kryniczno - Kościół","","51.207134","17.038852","","","0","","","0","",""
"452-4908","20359027","Kryniczno - Kościół","","51.208187","17.039669","","","0","","","0","",""
"452-4915","24314","8 Maja","","51.113544","17.091098","","","0","","","0","",""
"452-4922","24313","8 Maja","","51.113552","17.092291","","","0","","","0","",""
"452-4924","40455011","Jeszkowice - Jelczańska/Wrocławska","","51.054948","17.211725","","","0","","","0","",""
"452-4925","40455012","Jeszkowice - Jelczańska/Wrocławska","","51.055681","17.209359","","","0","","","0","",""
"452-4936","41930007","Chrząstawa Mała - most","","51.087771","17.288621","","","0","","","0","",""
"452-4942","41923001","Dobrzykowice - przejazd","","51.086452","17.181491","","","0","","","0","",""
"452-4943","41923002","Dobrzykowice - przejazd","","51.086602","17.181686","","","0","","","0","",""
"452-4944","41926004","Gajków - Przedszkolna","","51.061768","17.183394","","","0","","","0","",""
"452-4959","41930004","Chrząstawa Mała - skrzy.","","51.080811","17.26697","","","0","","","0","",""
"452-4960","41930003","Chrząstawa Mała - skrzy.","","51.080825","17.266711","","","0","","","0","",""
"452-4971","40455015","Czernica - Urząd Gminy","","51.048411","17.233923","","","0","","","0","",""
"452-4989","40455007","Kamieniec Wrocławski - Wrocławska/Boczna","","51.068698","17.18646","","","0","","","0","",""
"452-4990","40455008","Kamieniec Wrocławski - Wrocławska/Boczna","","51.068818","17.186266","","","0","","","0","",""
"452-5008","40000006","Ratowice - Kościół","","51.033804","17.270325","","","0","","","0","",""
"452-5009","40000007","Ratowice - Kościół","","51.033826","17.270157","","","0","","","0","",""
"452-5047","71955010","Wysoka - Lipowa/Jeżynowa","","51.041574","17.014396","","","0","","","0","",""
"452-5115","10608","Mosty Pomorskie","","51.114754","17.030627","","","0","","","0","",""
"452-5123","120267","Dworzec Główny","","51.099646","17.037263","","","0","","","0","",""
"452-5164","10555","Kępa Mieszczańska","","51.11699","17.025663","","","0","","","0","",""
"452-5168","110424","Wrocław Szczepin","","51.121699","17.012524","","","0","","","0","",""
"452-5170","10424","Wrocław Szczepin","","51.121699","17.012524","","","0","","","0","",""
"452-5171","10423","Wrocław Szczepin","","51.121799","17.012529","","","0","","","0","",""
"452-5179","12213","Park Popowicki","","51.126274","16.997287","","","0","","","0","",""
"452-5190","112007","Babimojska","","51.114068","16.977603","","","0","","","0","",""
"452-5191","112008","Babimojska","","51.11404","16.978352","","","0","","","0","",""
"452-5213","12104","Uniwersytet Dolnośląski Dsw","","51.112128","16.990517","","","0","","","0","",""
"452-5214","12103","Uniwersytet Dolnośląski Dsw","","51.112237","16.989922","","","0","","","0","",""
"452-5231","12005","Park Biznesu","","51.114105","16.984362","","","0","","","0","",""
"452-5232","12006","Park Biznesu","","51.113937","16.984684","","","0","","","0","",""
"452-5243","12017","Rogowska (ogrody działkowe)","","51.111608","16.952205","","","0","","","0","",""
"452-5244","12018","Rogowska (ogrody działkowe)","","51.111401","16.95261","","","0","","","0","",""
"452-5247","12021","Zemska","","51.11612","16.946998","","","0","","","0","",""
"452-5248","12022","Zemska","","51.115447","16.947366","","","0","","","0","",""
"452-5255","112019","Budziszyńska","","51.112957","16.94968","","","0","","","0","",""
"452-5256","112020","Budziszyńska","","51.112496","16.949841","","","0","","","0","",""
"452-4927","40455016","Czernica - Urząd Gminy","","51.04806","17.2351","","","0","","","0","",""
"452-4929","40000031","Wojnowice - pętla","","51.062709","17.262826","","","0","","","0","",""
"452-4947","31371004","Godzieszowa (na wys. nr 3)","","51.237434","17.125932","","","0","","","0","",""
"452-4953","21367012","Szewce - cmentarz","","51.227388","16.98469","","","0","","","0","",""
"452-4954","21367011","Szewce - cmentarz","","51.227452","16.984812","","","0","","","0","",""
"452-4956","21367015","Szewce - Strzeszowska","","51.222338","16.982445","","","0","","","0","",""
"452-4963","41924003","Dobrzykowice - Kochanowskiego","","51.100033","17.214167","","","0","","","0","",""
"452-4964","41924004","Dobrzykowice - Kochanowskiego","","51.100086","17.214388","","","0","","","0","",""
"452-4967","41923004","Kamieniec Wrocławski - szkoła","","51.0776","17.17296","","","0","","","0","",""
"452-4968","41923003","Kamieniec Wrocławski - szkoła","","51.077736","17.173075","","","0","","","0","",""
"452-4981","41925002","Jeszkowice - Główna/Słoneczna","","51.061119","17.224066","","","0","","","0","",""
"452-5006","40000026","Ratowice - Odrzańska","","51.034668","17.264524","","","0","","","0","",""
"452-5046","71955009","Wysoka - Lipowa/Parkowa","","51.042667","17.014441","","","0","","","0","",""
"452-5110","23519","Pracze Widawskie","","51.177676","17.015597","","","0","","","0","",""
"452-5112","110607","Mosty Pomorskie","","51.114965","17.030686","","","0","","","0","",""
"452-5113","110608","Mosty Pomorskie","","51.114754","17.030627","","","0","","","0","",""
"452-5119","41535005","Nadolice Wielkie - sklep","","51.08534","17.235306","","","0","","","0","",""
"452-5125","21148","Tarnogajska","","51.083744","17.058842","","","0","","","0","",""
"452-5151","12315","Wejherowska (Hala Orbita)","","51.129827","16.985126","","","0","","","0","",""
"452-5154","12312","Park Popowicki","","51.126043","16.996693","","","0","","","0","",""
"452-5160","10516","Wrocław Szczepin","","51.121112","17.011944","","","0","","","0","",""
"452-5161","10525","Michalczyka","","51.119084","17.015283","","","0","","","0","",""
"452-5165","10652","Kępa Mieszczańska","","51.116244","17.024724","","","0","","","0","",""
"452-5173","10556","Kępa Mieszczańska","","51.116364","17.024519","","","0","","","0","",""
"452-5177","12212","Wrocław Popowice (17.południk)","","51.126095","17.001276","","","0","","","0","",""
"452-5178","12211","Wrocław Popowice (17.południk)","","51.126183","17.000946","","","0","","","0","",""
"452-5184","12220","Wejherowska (Hala Orbita)","","51.12982","16.985341","","","0","","","0","",""
"452-5185","12314","Port Popowice","","51.12791","16.990591","","","0","","","0","",""
"452-5186","12313","Port Popowice","","51.128521","16.989935","","","0","","","0","",""
"452-5217","26355","Parafialna","","51.062763","17.033341","","","0","","","0","",""
"452-5220","26352","Asfaltowa (szkoła)","","51.064267","17.04258","","","0","","","0","",""
"452-5221","26351","Asfaltowa (szkoła)","","51.064273","17.042132","","","0","","","0","",""
"452-5233","12007","Babimojska","","51.114068","16.977603","","","0","","","0","",""
"452-5234","12008","Babimojska","","51.11404","16.978352","","","0","","","0","",""
"452-5260","112018","Rogowska (ogrody działkowe)","","51.111401","16.95261","","","0","","","0","",""
"452-5263","18158","Halicka","","51.136654","16.901216","","","0","","","0","",""
"452-5265","18156","Kosmonautów (Szpital)","","51.141608","16.905196","","","0","","","0","",""
"452-5272","10507","Wrocław Mikołajów (Zachodnia)","","51.116025","17.001296","","","0","","","0","",""
"452-5273","10508","Wrocław Mikołajów (Zachodnia)","","51.116067","17.000445","","","0","","","0","",""
"452-5274","12122","Strzegomska (krzyżówka)","","51.112587","16.95993","","","0","","","0","",""
"452-5278","12125","Rogowska (Ośrodek sportu)","","51.118623","16.95487","","","0","","","0","",""
"452-5279","12126","Rogowska (Ośrodek sportu)","","51.118652","16.953788","","","0","","","0","",""
"452-5288","12121","Strzegomska (krzyżówka)","","51.112495","16.959674","","","0","","","0","",""
"452-5310","10013","Ossolineum (Uniwersytecka)","","51.112632","17.035854","","","0","","","0","",""
"452-5316","24731","Monopolowa","","51.115622","17.112967","","","0","","","0","",""
"452-5317","18365","Grzybowa","","51.159163","16.853124","","","0","","","0","",""
"452-5322","25522","Międzyrzecka","","51.094654","17.080062","","","0","","","0","",""
"452-5329","24329","8 Maja","","51.113049","17.090463","","","0","","","0","",""
"452-5333","25137","Armii Krajowej","","51.088138","17.070674","","","0","","","0","",""
"452-5334","25521","Międzyrzecka","","51.094607","17.080255","","","0","","","0","",""
"452-5338","23101","most Milenijny","","51.136113","16.998592","","","0","","","0","",""
"452-5340","20342003","Szewce - Wrocławska/Długa","","51.220675","16.9675","","","0","","","0","",""
"452-5341","20342004","Szewce - Wrocławska/Długa","","51.221349","16.967684","","","0","","","0","",""
"452-5345","17718","Kośnego (Jarnołtowska)","","51.120447","16.86314","","","0","","","0","",""
"452-5350","21370002","Szymanów - Widawska","","51.190942","17.027837","","","0","","","0","",""
"452-5358","21370013","Psary - Wiadukt","","51.181494","17.042464","","","0","","","0","",""
"452-5365","21367019","Szewce - Szkoła","","51.222165","16.969501","","","0","","","0","",""
"452-5387","10333","Bastion Sakwowy","","51.103787","17.03849","","","0","","","0","",""
